,values,label,color,color_label
36,0.00840189932232956,3 mile simple modified retail food environment index include alcohol (s3mrfei_tot),2.0,Environmental
37,0.008164419944262365,1/2 mile simple walking (s0walk),2.0,Environmental
38,0.00810381588287324,Physical activity (pa3cat),3.0,Standard
39,0.008042654123301247,Population density per sq km 1 mile (popdenkm1),2.0,Environmental
40,0.007658347834136122,% asian non-hispanic (race_asiannh),2.0,Environmental
41,0.0075940442835439855,1/2 mile simple modified retail food environment index exclude alcohol (s0mrfei_noalc),2.0,Environmental
42,0.007451973434494761,Education - less than high school graduate (edu3cat_less_hsgrad),5.0,Socioeconomic
43,0.007225246663871124,Education - high school graduated (edu3cat_hsgrad),5.0,Socioeconomic
44,0.007172713014996191,3 mile kernel modified retail food environment index include alcohol (k3mrfei_tot),2.0,Environmental
45,0.006927913133798145,Depressive symptoms score (depression),0.0,Psychosocial
46,0.0068154553250334695,1/2 mile simple total food stores (s0totfood),2.0,Environmental
47,0.0064775974503782615,Percent residential 1 mile (pres1),2.0,Environmental
48,0.006400034192236544,1/2 mile simple social engagement (s0soc),2.0,Environmental
49,0.006385363781153564,LDL cholesterol (ldl),3.0,Standard
50,0.006368360059255482,1 mile simple outdoor total physical activities+water (s1opai),2.0,Environmental
51,0.006346436595811823,% in same house (samehouse),2.0,Environmental
52,0.006229682612316192,1 mile simple unfavorable food stores (s1unfav),2.0,Environmental
53,0.006178984694222773,% household owner occupied (ownerocc_hh),2.0,Environmental
54,0.005936697771904348,1 mile kernel favorable food stores (k1fav),2.0,Environmental
55,0.005903070928658488,1/2 mile kernel modified retail food environment index include alcohol (k0mrfei_tot),2.0,Environmental
56,0.005496034529252343,3 mile simple social engagement (s3soc),2.0,Environmental
57,0.005436841210818061,1/2 mile simple modified retail food environment index include alcohol (s0mrfei_tot),2.0,Environmental
58,0.005289028018359903,3 mile simple unfavorable food stores excluding alcohol (s3unfavfo),2.0,Environmental
59,0.005201358277519399,% white non-hispanic (race_whitenh),2.0,Environmental
60,0.005097660226214468,Percent commercial 1/4 mile (pcom14),2.0,Environmental
61,0.005096699682701113,3 mile simple modified retail food environment index exclude alcohol (s3mrfei_noalc),2.0,Environmental
62,0.005084705293604216,Median owner household cost (hucost_medownval),2.0,Environmental
63,0.005026956766263243,Percent residential 1/2 mile (pres0),2.0,Environmental
64,0.004966948828606096,3 mile simple favorable food stores (s3fav),2.0,Environmental
65,0.004960429677321624,Fasting glucose (fpg),3.0,Standard
66,0.004716397161773231,% household w/no telephone (phone_none),2.0,Environmental
67,0.004698085148187953,Age & gender adjusted unconditional empirical bayes estimate (uebe) for nb problem pca-based (nppca_uebe),2.0,Environmental
68,0.004563835370302756,1/2 mile kernel favorable food stores (k0fav),2.0,Environmental
69,0.0045262359926318855,Network ratio 1/2 mile (netratio0),2.0,Environmental
70,0.004480504717504747,Lifetime discrimination (lifetimediscrm),0.0,Psychosocial
71,0.004361858138644473,3 mile kernel modified retail food environment index exclude alcohol (k3mrfei_noalc),2.0,Environmental
72,0.0042717630313576305,1 mile kernel total physical activities+instructional+water (k1pai),2.0,Environmental
73,0.004050082125275319,3 mile kernel total food stores (k3totfood),2.0,Environmental
74,0.0038852346248572046,1/2 mile kernel total stores (k0totstr),2.0,Environmental
75,0.003851251164064548,3 mile kernel unfavorable food stores excluding alcohol (k3unfavfo),2.0,Environmental
76,0.003696774569016251,3 mile kernel outdoor total physical activities+water (k3opai),2.0,Environmental
77,0.0036920167543719232,Physical activity during leisure time (activeindex),3.0,Standard
78,0.0036071130770010985,3 mile kernel indoor total physical activities+instructional (k3ipai),2.0,Environmental
79,0.003487990079754782,1 mile simple total food stores (s1totfood),2.0,Environmental
80,0.003452138862657877,Number of intersections in 1/2 mile buffer (intcnt0),2.0,Environmental
81,0.0034315945249369837,3 mile simple outdoor total physical activities+water (s3opai),2.0,Environmental
82,0.003387102572933306,% 25+ with minimum high school education (educ_minhs),2.0,Environmental
83,0.00334112475219549,1/2 mile simple total stores (s0totstr),2.0,Environmental
84,0.003329823013442671,"% household w/income >= $50,000 (inc_hhge50k)",2.0,Environmental
85,0.003306813177184594,3 mile kernel total stores (k3totstr),2.0,Environmental
86,0.003228572811259875,% other non-hispanic (race_othernh),2.0,Environmental
87,0.003171702114844143,Total cholesterol (totchol),3.0,Standard
88,0.003151485791847045,1 mile simple walking (s1walk),2.0,Environmental
89,0.003137377699677451,Average number of drinks per week (alcw),3.0,Standard
90,0.0030635379612461754,Employment status (employed) (occupation_employed),5.0,Socioeconomic
91,0.003021204195333498,3 mile kernel favorable food stores (k3fav),2.0,Environmental
92,0.0030141289153234685,Percent commercial 1/2 mile (pcom0),2.0,Environmental
93,0.002836525736010738,Age & gender adjusted unconditional empirical bayes estimate (uebe) for violence pca-based (vopca_uebe),2.0,Environmental
94,0.0028115431850401717,Population density including land+water (per km square) (popden_tot),2.0,Environmental
95,0.0027680946349286756,3 mile kernel social engagement (k3soc),2.0,Environmental
96,0.0027592124586845166,% unemployed (unemployed),2.0,Environmental
97,0.0027269797818899365,1 mile kernel unfavorable food stores excluding alcohol (k1unfavfo),2.0,Environmental
98,0.0026945678465410297,Number of intersections in 1 mile buffer (intcnt1),2.0,Environmental
99,0.002637839381482035,Age & gender adjusted unconditional empirical bayes estimate (uebe) for social cohesion pca-based (scpca_uebe),2.0,Environmental
100,0.002616555262367201,1 mile kernel walking (k1walk),2.0,Environmental
101,0.0025345932905090226,% black non-hispanic (race_blacknh),2.0,Environmental
102,0.0025243494075046107,1/2 mile kernel total food stores (k0totfood),2.0,Environmental
103,0.0025039608497428186,% 25+ with minimum bachelor degree (educ_minba),2.0,Environmental
104,0.0024589611587770175,% managerial occupation (occup_i),2.0,Environmental
105,0.002425783661816317,% below poverty (pov),2.0,Environmental
106,0.0024071365281972223,Network ratio 1 mile (netratio1),2.0,Environmental
107,0.0024050460782869035,1/2 mile simple indoor total physical activities+instructional (s0ipai),2.0,Environmental
108,0.002329222088924888,Triglycerides (trigs),3.0,Standard
109,0.0023108673099114124,Alcohol drinking in the past 12 months (alc),3.0,Standard
110,0.0022981281998441586,% not in labor force (notinlaborforce),2.0,Environmental
111,0.0021560215398376548,3 mile simple indoor total physical activities+instructional (s3ipai),2.0,Environmental
112,0.0021559887975260393,% hispanic (race_hisp),2.0,Environmental
113,0.00213663920210612,1 mile kernel outdoor total physical activities+water (k1opai),2.0,Environmental
114,0.0021181070135226606,3 mile simple total physical activities+instructional+water (s3pai),2.0,Environmental
115,0.0021127985330199298,1 mile simple total physical activities+instructional+water (s1pai),2.0,Environmental
116,0.0020848850676049033,Network ratio 1/4 mile (netratio14),2.0,Environmental
117,0.0020717963254869246,Percent retail 1/2 mile (pret0),2.0,Environmental
118,0.0020538683234385255,1 mile simple favorable food stores (s1fav),2.0,Environmental
119,0.0020021644908573945,Population density per sq mile 1/2 mile (popdenmi0),2.0,Environmental
120,0.0018675268140661404,Falls within county boundaries for land use data (0=outside; 1=within) (inlucounty),2.0,Environmental
121,0.0017273186259220315,1/2 mile kernel walking (k0walk),2.0,Environmental
122,0.0017032596206078589,1 mile kernel total stores (k1totstr),2.0,Environmental
123,0.0016095784998445904,1/2 mile simple unfavorable food stores excluding alcohol (s0unfavfo),2.0,Environmental
124,0.0015919562855201993,1 mile simple indoor total physical activities+instructional (s1ipai),2.0,Environmental
125,0.0015890944384299834,Number of intersections in 1/4 mile buffer (intcnt14),2.0,Environmental
126,0.0015887735311001234,1 mile kernel unfavorable food stores (k1unfav),2.0,Environmental
127,0.0015588524415775691,Percent commercial 1 mile (pcom1),2.0,Environmental
128,0.0013959275297001745,1/2 mile simple unfavorable food stores (s0unfav),2.0,Environmental
129,0.0011935348425512347,% household with crowding > 1 person per room (crowd_gt1_ppr),2.0,Environmental
130,0.0011701871109511786,1 mile kernel total food stores (k1totfood),2.0,Environmental
131,0.0011646210669168896,Bmi (bmi),3.0,Standard
132,0.0011273735678332276,1 mile kernel indoor total physical activities+instructional (k1ipai),2.0,Environmental
133,0.0011019979025506145,1/2 mile kernel unfavorable food stores excluding alcohol (k0unfavfo),2.0,Environmental
134,0.001010640507403537,Age (age),3.0,Standard
135,0.0009420006638861945,Population density per sq km 1/4 mile (popdenkm14),2.0,Environmental
136,0.000880509936273887,1 mile simple total stores (s1totstr),2.0,Environmental
137,0.0008607524537998236,1/2 mile kernel unfavorable food stores (k0unfav),2.0,Environmental
138,0.0007689066475220416,3 mile simple total food stores (s3totfood),2.0,Environmental
139,0.0007659276542852111,Population density per sq mile 1/4 mile (popdenmi14),2.0,Environmental
140,0.0007111708457955769,3 mile kernel walking (k3walk),2.0,Environmental
141,0.0006841053908035541,1/2 mile simple total physical activities+instructional+water (s0pai),2.0,Environmental
142,0.0006605252205494128,3 mile simple total stores (s3totstr),2.0,Environmental
143,0.0006027618101460525,Population density per sq km 1/2 mile (popdenkm0),2.0,Environmental
144,0.0005719326998612149,% household occupied (hu_sampleocc),2.0,Environmental
145,0.00039786654147800786,1 mile simple social engagement (s1soc),2.0,Environmental
146,0.00037473646508507356,1 mile kernel social engagement (k1soc),2.0,Environmental
147,0.00036506713450577274,3 mile kernel total physical activities+instructional+water (k3pai),2.0,Environmental
148,0.00034541743536483423,3 mile kernel unfavorable food stores (k3unfav),2.0,Environmental
149,0.0002933162680096794,Diastolic blood pressure (dbp),3.0,Standard
150,0.0002874924782119117,% foreign born (birth_foreign),2.0,Environmental
151,0.00028614158108780153,Weekly stress score (weeklystress),0.0,Psychosocial
152,0.0002158528035277091,1/2 mile kernel social engagement (k0soc),2.0,Environmental
153,0.0001604655387684346,3 mile simple unfavorable food stores (s3unfav),2.0,Environmental
154,0.0001418675060099121,Percent retail 1/4 mile (pret14),2.0,Environmental
155,0.0001378210667423588,Percent residential 1/4 mile (pres14),2.0,Environmental
156,0.00012970979171847001,3 mile simple walking (s3walk),2.0,Environmental
157,9.969604169101044e-05,% with public assistance (inc_pubass),2.0,Environmental
158,9.348154259207e-05,1 mile simple unfavorable food stores excluding alcohol (s1unfavfo),2.0,Environmental
159,8.530001502871528e-05,Daily discrimination (dailydiscr),0.0,Psychosocial
160,1.665908185243309e-07,Median household income (inc_medhh),2.0,Environmental
